,details,elapsed_time,list,num_of_clauses,num_of_operations,operations
93,"{5: (True, 0.0742490291595459), 2: (False, 0.057190895080566406), 3: (True, 0.0637519359588623)}",0.35568809509277344,"['1', '5', '6', '2', '4', '3']",33897,2,"{4: [(2, 3, 1), (2, 3, 3), (3, 5, 2), (3, 6, 4)], 2: [(2, 4, 2), (3, 6, 1)]}"
94,"{5: (True, 0.062299251556396484), 3: (False, 0.05998110771179199), 4: (True, 0.06798529624938965)}",0.32283592224121094,"['5', '6', '3', '1', '4', '2']",33897,3,"{4: [(1, 3, 2), (2, 6, 4), (3, 4, 3), (3, 5, 1)], 3: [(1, 4, 3), (2, 3, 1), (3, 6, 2)]}"
95,"{5: (True, 0.08720278739929199), 3: (False, 0.06255102157592773), 4: (True, 0.06832599639892578)}",0.36139798164367676,"['6', '1', '5', '4', '2', '3']",33897,3,"{4: [(1, 3, 1), (1, 6, 4), (3, 4, 3), (3, 5, 2)], 3: [(1, 2, 3), (2, 6, 1), (5, 6, 2)]}"
96,"{5: (True, 0.07852482795715332), 3: (False, 0.07955312728881836), 4: (False, 0.09839200973510742)}",0.4037210941314697,"['6', '2', '5', '1', '3', '4']",33897,4,"{4: [(1, 4, 4), (2, 3, 3), (3, 5, 2), (4, 6, 1)]}"
97,"{5: (True, 0.10345005989074707), 3: (False, 0.07674312591552734), 4: (True, 0.08253717422485352)}",0.42165565490722656,"['6', '4', '1', '2', '3', '5']",33897,3,"{4: [(1, 3, 4), (2, 4, 2), (3, 5, 3), (5, 6, 1)], 3: [(1, 3, 2), (1, 5, 3), (5, 6, 1)]}"
98,"{5: (True, 0.07246994972229004), 2: (False, 0.06538581848144531), 3: (True, 0.06470704078674316)}",0.34986114501953125,"['5', '4', '6', '1', '2', '3']",33897,2,"{4: [(1, 4, 4), (2, 4, 3), (2, 5, 1), (4, 6, 2)], 2: [(1, 5, 1), (3, 6, 2)]}"
99,"{5: (True, 0.09020805358886719), 3: (False, 0.06334090232849121), 4: (True, 0.06885981559753418)}",0.3736429214477539,"['4', '5', '2', '6', '3', '1']",33897,3,"{4: [(1, 6, 4), (2, 3, 2), (3, 4, 3), (4, 6, 1)], 3: [(1, 4, 2), (3, 5, 1), (4, 6, 3)]}"
100,"{5: (True, 0.06346607208251953), 3: (False, 0.06272411346435547), 4: (False, 0.06863594055175781)}",0.3406100273132324,"['3', '4', '1', '6', '2', '5']",33897,4,"{4: [(1, 3, 1), (2, 4, 2), (4, 5, 3), (4, 6, 4)]}"
101,"{5: (True, 0.12683391571044922), 3: (False, 0.07307195663452148), 4: (True, 0.06838583946228027)}",0.42400288581848145,"['5', '3', '2', '1', '6', '4']",33897,3,"{4: [(1, 4, 4), (3, 5, 3), (3, 6, 1), (5, 6, 2)], 3: [(1, 4, 3), (4, 5, 2), (4, 6, 1)]}"
102,"{5: (True, 0.07246589660644531), 3: (False, 0.06340599060058594), 4: (True, 0.06101489067077637)}",0.3343229293823242,"['4', '6', '2', '3', '1', '5']",33897,3,"{4: [(1, 5, 4), (2, 3, 3), (4, 5, 1), (4, 6, 2)], 3: [(1, 3, 2), (2, 5, 1), (2, 6, 3)]}"
103,"{5: (True, 0.06409883499145508), 3: (False, 0.06037473678588867), 4: (False, 0.07344388961791992)}",0.34182190895080566,"['2', '5', '4', '1', '6', '3']",33897,4,"{4: [(1, 3, 2), (2, 3, 1), (2, 5, 3), (5, 6, 4)]}"
104,"{5: (True, 0.06243014335632324), 2: (False, 0.053511857986450195), 3: (False, 0.05643010139465332), 4: (True, 0.05826687812805176)}",0.3934011459350586,"['2', '3', '6', '5', '4', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 1), (3, 5, 3), (4, 6, 2)], 3: [(1, 3, 2), (2, 3, 1), (3, 6, 3)]}"
105,"{5: (True, 0.06626200675964355), 2: (False, 0.055065155029296875), 3: (False, 0.05593609809875488), 4: (True, 0.06141400337219238)}",0.3796050548553467,"['1', '4', '6', '5', '3', '2']",33897,3,"{4: [(2, 3, 2), (2, 5, 1), (3, 5, 3), (3, 6, 4)], 3: [(2, 4, 1), (3, 4, 2), (3, 6, 3)]}"
106,"{2: (True, 0.059207916259765625)}",0.18427085876464844,"['1', '2', '5', '4', '3', '6']",33897,1,"{1: [(3, 5, 1)]}"
107,"{5: (True, 0.07751893997192383), 4: (False, 0.09681487083435059)}",0.3066837787628174,"['5', '3', '6', '2', '4', '1']",33897,4,"{4: [(1, 3, 3), (2, 3, 1), (3, 5, 2), (3, 6, 4)]}"
108,"{5: (True, 0.06652116775512695), 3: (False, 0.08529996871948242), 4: (True, 0.08709883689880371)}",0.3800041675567627,"['1', '4', '5', '2', '6', '3']",33897,3,"{4: [(2, 3, 2), (2, 5, 1), (4, 5, 3), (5, 6, 4)], 3: [(2, 4, 2), (3, 5, 1), (5, 6, 3)]}"
109,"{2: (True, 0.06612133979797363)}",0.2014458179473877,"['1', '2', '3', '6', '5', '4']",33897,1,"{1: [(4, 6, 1)]}"
110,"{5: (True, 0.10283493995666504), 3: (False, 0.07955312728881836), 4: (False, 0.07964396476745605)}",0.41002488136291504,"['4', '1', '2', '5', '6', '3']",33897,4,"{4: [(1, 2, 2), (2, 4, 1), (3, 6, 4), (4, 6, 3)]}"
111,"{5: (True, 0.0667409896850586), 2: (False, 0.058084964752197266), 3: (True, 0.060883283615112305)}",0.33312010765075684,"['6', '4', '5', '3', '2', '1']",33897,2,"{4: [(1, 6, 4), (3, 4, 2), (3, 4, 3), (4, 5, 1)], 2: [(1, 6, 2), (4, 5, 1)]}"
112,"{5: (True, 0.07237792015075684), 2: (False, 0.05559229850769043), 3: (True, 0.05952286720275879)}",0.354647159576416,"['6', '5', '4', '2', '3', '1']",33897,2,"{4: [(1, 6, 4), (2, 3, 1), (3, 4, 2), (3, 4, 3)], 2: [(1, 6, 2), (2, 3, 1)]}"
113,"{5: (True, 0.08922600746154785), 2: (False, 0.05831289291381836), 3: (True, 0.06242704391479492)}",0.3439476490020752,"['1', '4', '5', '3', '2', '6']",33897,2,"{4: [(2, 5, 4), (3, 4, 2), (3, 4, 3), (4, 5, 1)], 2: [(2, 5, 2), (4, 5, 1)]}"
114,"{5: (True, 0.06632304191589355), 2: (False, 0.058023929595947266), 3: (True, 0.0760500431060791)}",0.35949015617370605,"['1', '4', '5', '6', '2', '3']",33897,2,"{4: [(2, 4, 1), (3, 4, 3), (4, 5, 2), (4, 6, 4)], 2: [(2, 5, 2), (3, 6, 1)]}"
115,"{5: (True, 0.07933616638183594), 3: (False, 0.059793949127197266), 4: (False, 0.08983993530273438)}",0.359586238861084,"['2', '6', '5', '3', '1', '4']",33897,4,"{4: [(1, 5, 4), (2, 3, 2), (3, 5, 3), (4, 6, 1)]}"
116,"{5: (True, 0.06367111206054688), 2: (False, 0.053465843200683594), 3: (True, 0.05797076225280762)}",0.31325697898864746,"['5', '3', '4', '2', '1', '6']",33897,2,"{4: [(1, 5, 4), (3, 4, 1), (3, 4, 2), (3, 4, 3)], 2: [(1, 5, 2), (3, 4, 1)]}"
117,"{5: (True, 0.08762073516845703), 3: (False, 0.0621030330657959), 4: (True, 0.0630180835723877)}",0.3631439208984375,"['6', '4', '5', '2', '3', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 3), (2, 5, 1), (3, 5, 2)], 3: [(1, 6, 3), (2, 3, 2), (4, 5, 1)]}"
118,"{5: (True, 0.08887815475463867), 3: (False, 0.05789303779602051), 4: (True, 0.06756711006164551)}",0.3558661937713623,"['5', '2', '1', '4', '6', '3']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (2, 5, 3), (5, 6, 1)], 3: [(1, 3, 2), (3, 5, 1), (5, 6, 3)]}"
119,"{5: (True, 0.060778141021728516), 3: (False, 0.058741092681884766), 4: (True, 0.07518196105957031)}",0.339702844619751,"['1', '4', '2', '5', '3', '6']",33897,3,"{4: [(1, 3, 2), (1, 4, 4), (3, 4, 3), (3, 5, 1)], 3: [(2, 4, 1), (3, 4, 2), (4, 5, 3)]}"
120,"{5: (True, 0.06944727897644043), 3: (False, 0.06328892707824707), 4: (True, 0.06469416618347168)}",0.35545825958251953,"['5', '1', '3', '4', '2', '6']",33897,3,"{4: [(1, 2, 4), (2, 3, 1), (2, 3, 3), (3, 5, 2)], 3: [(1, 2, 3), (2, 5, 1), (3, 4, 2)]}"
121,"{5: (True, 0.06275200843811035), 2: (False, 0.06716108322143555), 3: (True, 0.061460018157958984)}",0.326030969619751,"['6', '2', '1', '5', '4', '3']",33897,2,"{4: [(1, 3, 1), (1, 6, 4), (2, 3, 3), (2, 5, 2)], 2: [(1, 3, 2), (3, 6, 1)]}"
122,"{5: (True, 0.08316707611083984), 3: (False, 0.059008121490478516), 4: (True, 0.06504034996032715)}",0.34069037437438965,"['4', '3', '6', '2', '1', '5']",33897,3,"{4: [(1, 5, 4), (3, 4, 3), (4, 5, 1), (4, 6, 2)], 3: [(1, 4, 1), (3, 5, 2), (3, 6, 3)]}"
123,"{5: (True, 0.06880378723144531), 3: (False, 0.05604386329650879), 4: (True, 0.060794830322265625)}",0.31447911262512207,"['1', '5', '3', '2', '6', '4']",33897,3,"{4: [(2, 5, 1), (3, 4, 2), (4, 5, 3), (5, 6, 4)], 3: [(2, 4, 2), (4, 5, 1), (5, 6, 3)]}"
124,"{5: (True, 0.0649869441986084), 2: (False, 0.05226397514343262), 3: (True, 0.05800795555114746)}",0.3128070831298828,"['3', '6', '5', '4', '1', '2']",33897,2,"{4: [(1, 3, 1), (2, 6, 4), (3, 4, 2), (3, 4, 3)], 2: [(1, 3, 1), (2, 6, 2)]}"
125,"{5: (True, 0.06579399108886719), 2: (False, 0.06489181518554688), 3: (False, 0.0549161434173584), 4: (True, 0.05884599685668945)}",0.39412689208984375,"['2', '3', '4', '6', '5', '1']",33897,3,"{4: [(1, 3, 2), (2, 3, 1), (3, 4, 3), (4, 6, 4)], 3: [(1, 3, 3), (1, 4, 1), (4, 6, 2)]}"
126,"{5: (False, 0.22283387184143066)}",0.35690999031066895,"['3', '1', '5', '2', '6', '4']",33897,5,{}
127,"{2: (True, 0.0584409236907959)}",0.17504310607910156,"['4', '3', '2', '1', '5', '6']",33897,1,"{1: [(1, 4, 1)]}"
128,"{5: (True, 0.12345409393310547), 2: (False, 0.05643105506896973), 3: (False, 0.06159687042236328), 4: (True, 0.06159806251525879)}",0.44298696517944336,"['5', '6', '2', '3', '4', '1']",33897,3,"{4: [(1, 4, 2), (2, 4, 4), (4, 5, 1), (4, 6, 3)], 3: [(1, 6, 3), (2, 4, 2), (5, 6, 1)]}"
129,"{5: (True, 0.0692439079284668), 2: (False, 0.05820417404174805), 3: (False, 0.05533313751220703), 4: (True, 0.05792427062988281)}",0.3829367160797119,"['5', '3', '4', '1', '2', '6']",33897,3,"{4: [(1, 4, 4), (2, 3, 2), (2, 5, 1), (3, 4, 3)], 3: [(1, 4, 3), (2, 4, 1), (4, 5, 2)]}"
130,"{5: (True, 0.11418914794921875), 3: (False, 0.057572126388549805), 4: (True, 0.06609821319580078)}",0.3692967891693115,"['5', '4', '6', '1', '3', '2']",33897,3,"{4: [(1, 5, 1), (2, 4, 4), (2, 5, 2), (3, 6, 3)], 3: [(1, 5, 1), (3, 6, 2), (5, 6, 3)]}"
131,"{5: (True, 0.06411623954772949), 3: (False, 0.05477786064147949), 4: (False, 0.08138418197631836)}",0.33406782150268555,"['6', '4', '2', '1', '3', '5']",33897,4,"{4: [(1, 4, 4), (3, 5, 3), (4, 5, 1), (4, 6, 2)]}"
132,"{5: (True, 0.06042885780334473), 2: (False, 0.052356719970703125), 3: (True, 0.05699729919433594)}",0.30709409713745117,"['1', '2', '6', '3', '5', '4']",33897,2,"{4: [(2, 4, 3), (2, 5, 1), (3, 6, 4), (4, 5, 2)], 2: [(3, 4, 2), (4, 6, 1)]}"
133,"{5: (True, 0.08424806594848633), 3: (False, 0.05748796463012695), 4: (False, 0.07712578773498535)}",0.35775089263916016,"['5', '2', '6', '1', '3', '4']",33897,4,"{4: [(1, 3, 3), (3, 4, 4), (3, 5, 2), (4, 6, 1)]}"
134,"{5: (True, 0.08345699310302734), 2: (False, 0.053647756576538086), 3: (True, 0.05893588066101074)}",0.34226298332214355,"['1', '2', '5', '4', '6', '3']",33897,2,"{4: [(3, 4, 2), (3, 4, 3), (3, 5, 1), (5, 6, 4)], 2: [(3, 5, 1), (5, 6, 2)]}"
135,"{5: (True, 0.0688009262084961), 3: (False, 0.056617021560668945), 4: (False, 0.08101487159729004)}",0.34647703170776367,"['2', '3', '5', '1', '6', '4']",33897,4,"{4: [(1, 4, 4), (2, 4, 3), (4, 5, 2), (4, 6, 1)]}"
136,"{5: (True, 0.06354475021362305), 2: (False, 0.06198906898498535), 3: (True, 0.05920577049255371)}",0.3199307918548584,"['3', '4', '5', '2', '1', '6']",33897,2,"{4: [(1, 5, 4), (3, 4, 2), (3, 4, 3), (3, 5, 1)], 2: [(1, 5, 2), (3, 5, 1)]}"
137,"{5: (True, 0.06250286102294922), 2: (False, 0.05307507514953613), 3: (True, 0.05600905418395996)}",0.3033609390258789,"['5', '3', '4', '2', '1', '6']",33897,2,"{4: [(1, 5, 4), (3, 4, 1), (3, 4, 2), (3, 4, 3)], 2: [(1, 5, 2), (3, 4, 1)]}"
138,"{5: (True, 0.08377814292907715), 2: (False, 0.057118892669677734), 3: (False, 0.05875587463378906), 4: (True, 0.06371927261352539)}",0.40146780014038086,"['1', '3', '4', '6', '5', '2']",33897,3,"{4: [(2, 4, 2), (2, 5, 1), (4, 5, 3), (4, 6, 4)], 3: [(2, 3, 1), (3, 4, 2), (4, 6, 3)]}"
139,"{5: (True, 0.06556320190429688), 4: (False, 0.0677499771118164)}",0.2540440559387207,"['4', '2', '6', '3', '5', '1']",33897,4,"{4: [(1, 6, 4), (2, 5, 2), (3, 4, 3), (4, 6, 1)]}"
140,"{5: (True, 0.06700515747070312), 3: (False, 0.057019948959350586), 4: (False, 0.08140802383422852)}",0.34699583053588867,"['4', '6', '1', '2', '5', '3']",33897,4,"{4: [(1, 3, 4), (2, 4, 3), (3, 4, 1), (4, 6, 2)]}"
141,"{5: (True, 0.07119607925415039), 4: (False, 0.09523773193359375)}",0.2970397472381592,"['3', '6', '2', '4', '1', '5']",33897,4,"{4: [(1, 3, 1), (2, 5, 2), (2, 6, 4), (3, 4, 3)]}"
142,"{5: (True, 0.06257796287536621), 2: (False, 0.055197954177856445), 3: (True, 0.06050682067871094)}",0.32657814025878906,"['2', '1', '3', '5', '4', '6']",33897,2,"{4: [(1, 2, 4), (3, 4, 2), (3, 4, 3), (4, 5, 1)], 2: [(1, 2, 2), (4, 5, 1)]}"
143,"{5: (True, 0.0668480396270752), 3: (False, 0.056305885314941406), 4: (True, 0.05688190460205078)}",0.31720399856567383,"['2', '5', '6', '4', '3', '1']",33897,3,"{4: [(1, 6, 4), (2, 3, 3), (2, 4, 1), (4, 6, 2)], 3: [(1, 2, 2), (2, 6, 3), (5, 6, 1)]}"
144,"{5: (True, 0.0843362808227539), 2: (False, 0.06377792358398438), 3: (True, 0.06217384338378906)}",0.36704492568969727,"['3', '4', '5', '1', '2', '6']",33897,2,"{4: [(1, 4, 4), (2, 4, 2), (2, 4, 3), (2, 5, 1)], 2: [(1, 4, 2), (2, 5, 1)]}"
145,"{5: (True, 0.06710028648376465), 3: (False, 0.05905413627624512), 4: (True, 0.060478925704956055)}",0.3186612129211426,"['3', '5', '4', '6', '2', '1']",33897,3,"{4: [(1, 6, 4), (3, 4, 1), (3, 4, 3), (4, 6, 2)], 3: [(1, 3, 1), (2, 5, 2), (4, 6, 3)]}"
146,"{5: (True, 0.09266304969787598), 3: (False, 0.05907297134399414), 4: (False, 0.06382107734680176)}",0.3558228015899658,"['4', '3', '5', '2', '6', '1']",33897,4,"{4: [(1, 4, 1), (3, 4, 4), (4, 5, 2), (5, 6, 3)]}"
147,"{5: (True, 0.08620095252990723), 4: (False, 0.06825900077819824)}",0.27860188484191895,"['6', '2', '5', '3', '1', '4']",33897,4,"{4: [(1, 3, 3), (3, 4, 2), (3, 5, 4), (4, 6, 1)]}"
148,"{5: (True, 0.08042383193969727), 2: (False, 0.05333995819091797), 3: (False, 0.05739021301269531), 4: (True, 0.05780291557312012)}",0.38736581802368164,"['5', '6', '3', '4', '1', '2']",33897,3,"{4: [(1, 2, 2), (1, 6, 4), (3, 4, 3), (5, 6, 1)], 3: [(1, 3, 2), (2, 6, 3), (3, 5, 1)]}"
149,"{5: (True, 0.06035804748535156), 2: (False, 0.05592608451843262), 3: (True, 0.060079097747802734)}",0.3226809501647949,"['2', '5', '4', '3', '1', '6']",33897,2,"{4: [(1, 5, 4), (2, 3, 1), (3, 4, 3), (3, 5, 2)], 2: [(1, 2, 1), (2, 5, 2)]}"
150,"{5: (True, 0.0825200080871582), 3: (False, 0.06362605094909668), 4: (True, 0.0662851333618164)}",0.3605368137359619,"['1', '6', '2', '4', '3', '5']",33897,3,"{4: [(2, 3, 1), (2, 3, 3), (2, 6, 4), (3, 5, 2)], 3: [(2, 5, 1), (2, 6, 3), (3, 4, 2)]}"
151,"{5: (True, 0.06449198722839355), 3: (False, 0.057990312576293945), 4: (True, 0.06755518913269043)}",0.3329789638519287,"['3', '2', '4', '1', '6', '5']",33897,3,"{4: [(1, 3, 2), (3, 5, 3), (3, 6, 4), (4, 6, 1)], 3: [(1, 3, 1), (3, 4, 2), (5, 6, 3)]}"
152,"{5: (True, 0.07675790786743164), 3: (False, 0.05968594551086426), 4: (True, 0.0661461353302002)}",0.34606122970581055,"['4', '5', '2', '1', '6', '3']",33897,3,"{4: [(1, 3, 2), (1, 6, 4), (2, 4, 3), (4, 6, 1)], 3: [(1, 4, 3), (3, 5, 1), (5, 6, 2)]}"
153,"{2: (True, 0.05760526657104492)}",0.17744779586791992,"['3', '2', '1', '4', '5', '6']",33897,1,"{1: [(1, 3, 1)]}"
154,"{5: (True, 0.0745077133178711), 3: (False, 0.06325888633728027), 4: (True, 0.05712294578552246)}",0.33475208282470703,"['3', '5', '1', '2', '4', '6']",33897,3,"{4: [(1, 3, 4), (2, 5, 1), (3, 4, 2), (4, 5, 3)], 3: [(1, 3, 3), (2, 4, 2), (4, 5, 1)]}"
155,"{5: (True, 0.06406211853027344), 2: (False, 0.05547499656677246), 3: (True, 0.0609128475189209)}",0.317918062210083,"['3', '2', '1', '6', '5', '4']",33897,2,"{4: [(1, 3, 1), (3, 4, 2), (3, 4, 3), (4, 6, 4)], 2: [(1, 3, 1), (4, 6, 2)]}"
156,"{5: (True, 0.06860017776489258), 3: (False, 0.0562591552734375), 4: (True, 0.061216115951538086)}",0.31725406646728516,"['2', '6', '4', '3', '1', '5']",33897,3,"{4: [(1, 3, 3), (2, 5, 1), (2, 6, 4), (3, 5, 2)], 3: [(1, 2, 2), (2, 5, 3), (5, 6, 1)]}"
157,"{5: (True, 0.08513522148132324), 3: (False, 0.05627608299255371), 4: (True, 0.05962991714477539)}",0.3433949947357178,"['3', '5', '4', '1', '6', '2']",33897,3,"{4: [(1, 4, 4), (2, 3, 3), (2, 5, 1), (5, 6, 2)], 3: [(1, 3, 1), (2, 5, 2), (5, 6, 3)]}"
158,"{5: (True, 0.06149482727050781), 3: (False, 0.0594019889831543), 4: (False, 0.0698843002319336)}",0.3300180435180664,"['3', '4', '6', '2', '5', '1']",33897,4,"{4: [(1, 3, 1), (2, 4, 2), (3, 6, 4), (4, 5, 3)]}"
159,"{5: (True, 0.06465578079223633), 3: (False, 0.05854320526123047), 4: (True, 0.060339927673339844)}",0.3208611011505127,"['5', '1', '2', '6', '4', '3']",33897,3,"{4: [(1, 2, 4), (2, 5, 1), (3, 5, 3), (4, 6, 2)], 3: [(1, 3, 2), (1, 4, 3), (3, 6, 1)]}"
160,"{5: (True, 0.08432888984680176), 4: (False, 0.06613898277282715)}",0.2785027027130127,"['6', '2', '5', '3', '1', '4']",33897,4,"{4: [(1, 3, 3), (3, 4, 2), (3, 5, 4), (4, 6, 1)]}"
161,"{5: (True, 0.0690610408782959), 3: (False, 0.06330013275146484), 4: (True, 0.06649494171142578)}",0.3361501693725586,"['6', '3', '4', '1', '5', '2']",33897,3,"{4: [(1, 3, 3), (1, 6, 4), (2, 3, 2), (3, 5, 1)], 3: [(1, 4, 3), (2, 4, 1), (4, 6, 2)]}"
162,"{5: (True, 0.06405305862426758), 3: (False, 0.05638289451599121), 4: (True, 0.05987715721130371)}",0.3248467445373535,"['1', '4', '6', '2', '3', '5']",33897,3,"{4: [(2, 4, 1), (3, 4, 3), (3, 6, 4), (4, 5, 2)], 3: [(2, 3, 2), (2, 5, 1), (3, 6, 3)]}"
163,"{5: (True, 0.09001898765563965), 3: (False, 0.057832956314086914), 4: (False, 0.08107399940490723)}",0.3597269058227539,"['3', '1', '5', '6', '4', '2']",33897,4,"{4: [(1, 3, 1), (2, 6, 4), (3, 4, 2), (4, 6, 3)]}"
164,"{5: (True, 0.06052589416503906), 2: (False, 0.05535602569580078), 3: (False, 0.05723714828491211), 4: (True, 0.05917000770568848)}",0.3920860290527344,"['2', '1', '5', '6', '4', '3']",33897,3,"{4: [(1, 2, 4), (3, 4, 1), (3, 5, 3), (4, 6, 2)], 3: [(1, 2, 2), (3, 6, 3), (5, 6, 1)]}"
165,"{5: (True, 0.060381174087524414), 3: (False, 0.05706429481506348), 4: (True, 0.06748414039611816)}",0.32038402557373047,"['4', '6', '2', '3', '5', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 3), (4, 5, 2), (4, 6, 1)], 3: [(1, 4, 1), (2, 4, 3), (4, 6, 2)]}"
166,"{5: (True, 0.07174992561340332), 3: (False, 0.06160092353820801), 4: (True, 0.06602001190185547)}",0.348905086517334,"['5', '4', '6', '2', '3', '1']",33897,3,"{4: [(1, 6, 4), (2, 3, 3), (4, 5, 1), (4, 6, 2)], 3: [(1, 5, 1), (3, 5, 3), (5, 6, 2)]}"
167,"{5: (True, 0.05970191955566406), 2: (False, 0.0542597770690918), 3: (True, 0.05765700340270996)}",0.30432891845703125,"['6', '4', '3', '2', '1', '5']",33897,2,"{4: [(1, 5, 4), (4, 5, 1), (4, 5, 3), (4, 6, 2)], 2: [(1, 5, 2), (5, 6, 1)]}"
168,"{2: (True, 0.05528593063354492)}",0.175095796585083,"['1', '2', '3', '5', '4', '6']",33897,1,"{1: [(4, 5, 1)]}"
169,"{5: (True, 0.08403825759887695), 3: (False, 0.057730913162231445), 4: (True, 0.0625619888305664)}",0.33692502975463867,"['3', '1', '2', '4', '6', '5']",33897,3,"{4: [(1, 3, 3), (1, 4, 4), (3, 4, 2), (5, 6, 1)], 3: [(1, 3, 1), (2, 3, 2), (5, 6, 3)]}"
170,"{5: (True, 0.0657200813293457), 3: (False, 0.05711007118225098), 4: (False, 0.08761119842529297)}",0.3512840270996094,"['2', '6', '1', '4', '3', '5']",33897,4,"{4: [(1, 2, 1), (2, 5, 2), (2, 6, 4), (3, 4, 3)]}"
171,"{5: (True, 0.06700778007507324), 3: (False, 0.05772900581359863), 4: (True, 0.05809617042541504)}",0.31988024711608887,"['5', '3', '1', '4', '2', '6']",33897,3,"{4: [(1, 3, 4), (2, 3, 2), (2, 4, 3), (2, 5, 1)], 3: [(1, 3, 3), (2, 3, 1), (3, 5, 2)]}"
172,"{5: (True, 0.06258606910705566), 3: (False, 0.06652307510375977), 4: (True, 0.0673227310180664)}",0.33249592781066895,"['4', '1', '5', '6', '3', '2']",33897,3,"{4: [(1, 2, 4), (2, 4, 1), (3, 5, 3), (4, 6, 2)], 3: [(1, 4, 1), (2, 5, 3), (3, 6, 2)]}"
173,"{5: (True, 0.06793594360351562), 3: (False, 0.06184720993041992), 4: (True, 0.06570887565612793)}",0.34163880348205566,"['2', '5', '6', '1', '3', '4']",33897,3,"{4: [(1, 4, 4), (2, 4, 2), (3, 5, 3), (4, 6, 1)], 3: [(1, 2, 1), (2, 5, 2), (3, 6, 3)]}"
174,"{5: (True, 0.06749987602233887), 3: (False, 0.059416770935058594), 4: (True, 0.06426787376403809)}",0.3276810646057129,"['3', '5', '6', '1', '4', '2']",33897,3,"{4: [(1, 3, 1), (2, 3, 3), (3, 5, 2), (3, 6, 4)], 3: [(1, 4, 3), (2, 6, 1), (4, 5, 2)]}"
175,"{5: (True, 0.06196403503417969), 3: (False, 0.05651211738586426), 4: (True, 0.062387943267822266)}",0.3472151756286621,"['4', '2', '3', '5', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 5, 1), (3, 4, 2), (4, 5, 3)], 3: [(1, 5, 3), (2, 4, 2), (4, 5, 1)]}"
176,"{5: (True, 0.06935572624206543), 2: (False, 0.06342196464538574), 3: (False, 0.05989813804626465), 4: (True, 0.06501984596252441)}",0.42557311058044434,"['2', '3', '5', '4', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 4, 1), (3, 4, 3), (4, 5, 2)], 3: [(1, 5, 3), (2, 3, 2), (2, 5, 1)]}"
177,"{5: (True, 0.06387925148010254), 3: (False, 0.05797410011291504), 4: (False, 0.09249401092529297)}",0.3454599380493164,"['6', '3', '2', '4', '1', '5']",33897,4,"{4: [(1, 5, 4), (2, 4, 2), (3, 4, 3), (5, 6, 1)]}"
178,"{5: (True, 0.06893110275268555), 3: (False, 0.05594372749328613), 4: (True, 0.062322139739990234)}",0.33192992210388184,"['2', '5', '6', '4', '3', '1']",33897,3,"{4: [(1, 6, 4), (2, 3, 3), (2, 4, 1), (4, 6, 2)], 3: [(1, 2, 2), (2, 6, 3), (5, 6, 1)]}"
179,"{2: (True, 0.060526132583618164)}",0.18853187561035156,"['1', '2', '3', '4', '6', '5']",33897,1,"{1: [(5, 6, 1)]}"
180,"{5: (True, 0.06970477104187012), 3: (False, 0.05671381950378418), 4: (False, 0.08974218368530273)}",0.3515143394470215,"['3', '5', '1', '2', '6', '4']",33897,4,"{4: [(1, 3, 1), (2, 4, 3), (4, 5, 2), (5, 6, 4)]}"
181,"{5: (True, 0.0633389949798584), 2: (False, 0.05477786064147949), 3: (True, 0.057959794998168945)}",0.3088352680206299,"['3', '2', '5', '4', '1', '6']",33897,2,"{4: [(1, 5, 4), (2, 3, 2), (2, 5, 1), (4, 5, 3)], 2: [(1, 3, 1), (3, 5, 2)]}"
182,"{5: (True, 0.0645298957824707), 3: (False, 0.05831193923950195), 4: (False, 0.0912160873413086)}",0.3605790138244629,"['3', '1', '6', '2', '4', '5']",33897,4,"{4: [(1, 3, 1), (2, 3, 2), (3, 5, 3), (3, 6, 4)]}"
183,"{5: (True, 0.0813438892364502), 3: (False, 0.05791306495666504), 4: (True, 0.05795717239379883)}",0.3292548656463623,"['6', '4', '1', '2', '3', '5']",33897,3,"{4: [(1, 3, 4), (2, 4, 2), (3, 5, 3), (5, 6, 1)], 3: [(1, 3, 2), (1, 5, 3), (5, 6, 1)]}"
184,"{5: (True, 0.06841278076171875), 3: (False, 0.05611586570739746), 4: (True, 0.0670320987701416)}",0.33219194412231445,"['6', '1', '5', '2', '3', '4']",33897,3,"{4: [(1, 2, 4), (2, 4, 3), (3, 5, 2), (4, 6, 1)], 3: [(1, 4, 1), (1, 6, 3), (4, 5, 2)]}"
185,"{5: (True, 0.08325409889221191), 3: (False, 0.06047511100769043), 4: (True, 0.07072901725769043)}",0.35590577125549316,"['5', '2', '4', '3', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 4, 2), (2, 5, 1), (4, 5, 3)], 3: [(1, 5, 3), (2, 3, 1), (3, 4, 2)]}"
